,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
538,Output Growth,United States,A2,2012,Temperature,percentage points,-0.271,0.455,NA,NA,NA,NA,Table A2,"Federal Reserve banks, credit intermediation, and related services, contemporary temperature effect, clustered by year"
539,Output Growth,United States,A2,2012,Temperature,percentage points,-0.271,0.364,NA,NA,NA,NA,Table A2,"Federal Reserve banks, credit intermediation, and related services, contemporary temperature effect, clustered by state"
540,Output Growth,United States,A2,2012,Temperature,percentage points,-0.185,0.246,NA,NA,NA,NA,Table A2,"Federal Reserve banks, credit intermediation, and related services, one-year lag temperature effect, clustered by year"
541,Output Growth,United States,A2,2012,Temperature,percentage points,-0.185,0.370,NA,NA,NA,NA,Table A2,"Federal Reserve banks, credit intermediation, and related services, one-year lag temperature effect, clustered by state"
542,Output Growth,United States,A2,2012,Temperature,percentage points,-0.456,0.443,NA,NA,NA,NA,Table A2,"Federal Reserve banks, credit intermediation, and related services, sum of temperature coefficients, clustered by year"
543,Output Growth,United States,A2,2012,Temperature,percentage points,-0.456,0.611,NA,NA,NA,NA,Table A2,"Federal Reserve banks, credit intermediation, and related services, sum of temperature coefficients, clustered by state"
544,Output Growth,United States,A2,2012,Temperature,percentage points,-1.310,0.624,NA,NA,NA,NA,Table A2,"Insurance carriers and related activities, contemporary temperature effect, clustered by year"
545,Output Growth,United States,A2,2012,Temperature,percentage points,-1.310,0.539,NA,NA,NA,NA,Table A2,"Insurance carriers and related activities, contemporary temperature effect, clustered by state"
546,Output Growth,United States,A2,2012,Temperature,percentage points,-0.124,0.595,NA,NA,NA,NA,Table A2,"Insurance carriers and related activities, one-year lag temperature effect, clustered by year"
547,Output Growth,United States,A2,2012,Temperature,percentage points,-0.124,0.513,NA,NA,NA,NA,Table A2,"Insurance carriers and related activities, one-year lag temperature effect, clustered by state"
548,Output Growth,United States,A2,2012,Temperature,percentage points,-1.435,0.837,NA,NA,NA,NA,Table A2,"Insurance carriers and related activities, sum of temperature coefficients, clustered by year"
549,Output Growth,United States,A2,2012,Temperature,percentage points,-1.435,0.684,NA,NA,NA,NA,Table A2,"Insurance carriers and related activities, sum of temperature coefficients, clustered by state"
550,Output Growth,United States,A2,2012,Temperature,percentage points,-0.310,0.574,NA,NA,NA,NA,Table A2,"Securities, commodity contracts, and investments, contemporary temperature effect, clustered by year"
551,Output Growth,United States,A2,2012,Temperature,percentage points,-0.310,0.329,NA,NA,NA,NA,Table A2,"Securities, commodity contracts, and investments, contemporary temperature effect, clustered by state"
552,Output Growth,United States,A2,2012,Temperature,percentage points,-0.167,0.611,NA,NA,NA,NA,Table A2,"Securities, commodity contracts, and investments, one-year lag temperature effect, clustered by year"
553,Output Growth,United States,A2,2012,Temperature,percentage points,-0.167,0.412,NA,NA,NA,NA,Table A2,"Securities, commodity contracts, and investments, one-year lag temperature effect, clustered by state"
554,Output Growth,United States,A2,2012,Temperature,percentage points,-0.477,1.012,NA,NA,NA,NA,Table A2,"Securities, commodity contracts, and investments, sum of temperature coefficients, clustered by year"
555,Output Growth,United States,A2,2012,Temperature,percentage points,-0.477,0.526,NA,NA,NA,NA,Table A2,"Securities, commodity contracts, and investments, sum of temperature coefficients, clustered by state"
556,Output Growth,United States,A2,2012,Temperature,percentage points,-0.035,0.250,NA,NA,NA,NA,Table A2,"Rental and leasing services, lessors of intangible assets, contemporary temperature effect, clustered by year"
557,Output Growth,United States,A2,2012,Temperature,percentage points,-0.035,0.292,NA,NA,NA,NA,Table A2,"Rental and leasing services, lessors of intangible assets, contemporary temperature effect, clustered by state"
558,Output Growth,United States,A2,2012,Temperature,percentage points,-0.081,0.419,NA,NA,NA,NA,Table A2,"Rental and leasing services, lessors of intangible assets, one-year lag temperature effect, clustered by year"
559,Output Growth,United States,A2,2012,Temperature,percentage points,-0.081,0.334,NA,NA,NA,NA,Table A2,"Rental and leasing services, lessors of intangible assets, one-year lag temperature effect, clustered by state"
560,Output Growth,United States,A2,2012,Temperature,percentage points,-0.116,0.558,NA,NA,NA,NA,Table A2,"Rental and leasing services, lessors of intangible assets, sum of temperature coefficients, clustered by year"
561,Output Growth,United States,A2,2012,Temperature,percentage points,-0.116,0.487,NA,NA,NA,NA,Table A2,"Rental and leasing services, lessors of intangible assets, sum of temperature coefficients, clustered by state"
562,Output Growth,United States,A2,2012,Temperature,percentage points,-0.442,1.156,NA,NA,NA,NA,Table A2,"Funds, trusts, and other ﬁnancial vehicles, one-year lag temperature effect, clustered by year"
563,Output Growth,United States,A2,2012,Temperature,percentage points,-0.442,1.591,NA,NA,NA,NA,Table A2,"Funds, trusts, and other ﬁnancial vehicles, one-year lag temperature effect, clustered by state"
564,GSP Growth,United States,A2,2012,No CC,percentage points,-0.715,0.244,NA,NA,NA,NA,Page 46,"Sum of coefficients for South region, summer temperature (contemp. + 1-year lag). The values are negative, indicating the effect is adverse."
565,GSP Growth,United States,A2,2012,No CC,percentage points,0.876,0.285,NA,NA,NA,NA,Page 46,"Sum of coefficients for South region, fall temperature (contemp. + 1-year lag). The values are positive, indicating the effect is beneficial."
566,GSP Growth,United States,A2,2012,No CC,percentage points,0.093,0.333,NA,NA,NA,NA,Page 46,"Sum of coefficients for North region, summer temperature (contemp. + 1-year lag)."
567,GSP Growth,United States,A2,2012,No CC,percentage points,-0.111,0.257,NA,NA,NA,NA,Page 46,"Sum of coefficients for North region, fall temperature (contemp. + 1-year lag)."
568,GSP Growth,United States,A2,2012,No CC,percentage points,-0.157,0.116,NA,NA,NA,NA,Page 46,"Sum of coefficients for Midwest region, summer temperature (contemp. + 1-year lag)."
569,GSP Growth,United States,A2,2012,No CC,percentage points,0.015,0.083,NA,NA,NA,NA,Page 46,"Sum of coefficients for Midwest region, fall temperature (contemp. + 1-year lag)."
570,GSP Growth,United States,A2,2012,No CC,percentage points,-0.083,0.221,NA,NA,NA,NA,Page 46,"Sum of coefficients for West region, summer temperature (contemp. + 1-year lag)."
571,GSP Growth,United States,A2,2012,No CC,percentage points,-0.083,0.249,NA,NA,NA,NA,Page 46,"Sum of coefficients for West region, fall temperature (contemp. + 1-year lag)."
572,State-level growth,United States,NA,2012,No CC,Percentage,-0.134,0.042,NA,NA,NA,NA,"Page 47, Table A24",The value is derived from the Arellano-Bond estimator showing effect of summer temperature on growth.
573,GSP,United States,NA,2012,No CC,Coefficient,-0.15,NA,NA,NA,NA,NA,"Page 47, Top Bar Graph","Negative impact observed on multiple sectors with larger negative bars for GSP, Finance, and Services."
574,Insurance,United States,NA,2012,No CC,Coefficient,0.15,NA,NA,NA,NA,NA,"Page 47, Bottom Bar Graph",Positive values observed for insurance carriers and Federal Reserve banks.
575,GSP growth,United States,NA,2012,No CC,percentage points,-0.020,0.034,NA,NA,NA,NA,Table A25,"Winter, contemporaneous temp, Arellano-Bond estimation. Year taken as final year of data in paper."
576,GSP growth,United States,NA,2012,No CC,percentage points,0.012,0.027,NA,NA,NA,NA,Table A25,"Winter, one-year lagged temp, Arellano-Bond estimation. Year taken as final year of data in paper."
577,GSP growth,United States,NA,2012,No CC,percentage points,-0.008,0.043,NA,NA,NA,NA,Table A25,"Winter, Sum of coefficients, Arellano-Bond estimation. Year taken as final year of data in paper."
578,GSP growth,United States,NA,2012,No CC,percentage points,-0.059,0.030,NA,NA,NA,NA,Table A25,"Spring, contemporaneous temp, Arellano-Bond estimation. Year taken as final year of data in paper."
579,GSP growth,United States,NA,2012,No CC,percentage points,0.083,0.048,NA,NA,NA,NA,Table A25,"Spring, one-year lagged temp, Arellano-Bond estimation. Year taken as final year of data in paper."
580,GSP growth,United States,NA,2012,No CC,percentage points,0.024,0.052,NA,NA,NA,NA,Table A25,"Spring, Sum of coefficients, Arellano-Bond estimation. Year taken as final year of data in paper."
581,GSP growth,United States,NA,2012,No CC,percentage points,-0.191,0.043,NA,NA,NA,NA,Table A25,"Summer, contemporaneous temp, Arellano-Bond estimation. Year taken as final year of data in paper."
582,GSP growth,United States,NA,2012,No CC,percentage points,-0.137,0.055,NA,NA,NA,NA,Table A25,"Summer, one-year lagged temp, Arellano-Bond estimation. Year taken as final year of data in paper."
583,GSP growth,United States,NA,2012,No CC,percentage points,-0.328,0.075,NA,NA,NA,NA,Table A25,"Summer, Sum of coefficients, Arellano-Bond estimation. Year taken as final year of data in paper."
584,GSP growth,United States,NA,2012,No CC,percentage points,0.143,0.054,NA,NA,NA,NA,Table A25,"Fall, contemporaneous temp, Arellano-Bond estimation. Year taken as final year of data in paper."
585,GSP growth,United States,NA,2012,No CC,percentage points,0.126,0.040,NA,NA,NA,NA,Table A25,"Fall, one-year lagged temp, Arellano-Bond estimation. Year taken as final year of data in paper."
586,GSP growth,United States,NA,2012,No CC,percentage points,0.270,0.083,NA,NA,NA,NA,Table A25,"Fall, Sum of coefficients, Arellano-Bond estimation. Year taken as final year of data in paper."
587,Productivity,United States,NA,2012,No CC,percentage points,-0.011,0.050,NA,NA,NA,NA,Table A26,"Winter, Arellano-Bond estimation. Year taken as final year of data in paper."
588,Productivity,United States,NA,2012,No CC,percentage points,0.002,0.052,NA,NA,NA,NA,Table A26,"Spring, Arellano-Bond estimation. Year taken as final year of data in paper."
589,Productivity,United States,NA,2012,No CC,percentage points,-0.152,0.065,NA,NA,NA,NA,Table A26,"Summer, Arellano-Bond estimation. Year taken as final year of data in paper."
590,Productivity,United States,NA,2012,No CC,percentage points,0.142,0.059,NA,NA,NA,NA,Table A26,"Fall, Arellano-Bond estimation. Year taken as final year of data in paper."
591,Employment,United States,NA,2012,No CC,percentage points,-0.004,0.016,NA,NA,NA,NA,Table A26,"Winter, Arellano-Bond estimation. Year taken as final year of data in paper."
592,Employment,United States,NA,2012,No CC,percentage points,-0.068,0.032,NA,NA,NA,NA,Table A26,"Spring, Arellano-Bond estimation. Year taken as final year of data in paper."
593,Employment,United States,NA,2012,No CC,percentage points,0.048,0.036,NA,NA,NA,NA,Table A26,"Summer, Arellano-Bond estimation. Year taken as final year of data in paper."
594,Employment,United States,NA,2012,No CC,percentage points,-0.012,0.021,NA,NA,NA,NA,Table A26,"Fall, Arellano-Bond estimation. Year taken as final year of data in paper."
595,GSP,United States,A2,1997,No CC,percentage points,-0.164,0.061,NA,NA,NA,NA,Table A2 7,Pre-1997
596,GSP,United States,A2,1997,No CC,percentage points,-0.236,0.067,NA,NA,NA,NA,Table A2 7,Post-1997
597,Services,United States,A2,1997,No CC,percentage points,0.110,0.046,NA,NA,NA,NA,Table A2 7,Pre-1997. Services sector includes all service types
598,Services,United States,A2,1997,No CC,percentage points,-0.165,0.076,NA,NA,NA,NA,Table A2 7,Post-1997. Services sector includes all service types
599,Finance,United States,A2,1997,No CC,percentage points,-0.137,0.227,NA,NA,NA,NA,Table A2 7,Pre-1997
600,Finance,United States,A2,1997,No CC,percentage points,-0.505,0.179,NA,NA,NA,NA,Table A2 7,Post-1997
601,Manufacturing,United States,A2,1997,No CC,percentage points,-0.052,0.148,NA,NA,NA,NA,Table A2 7,Pre-1997
602,Manufacturing,United States,A2,1997,No CC,percentage points,0.344,0.512,NA,NA,NA,NA,Table A2 7,Post-1997
603,Government,United States,A2,1997,No CC,percentage points,-0.101,0.057,NA,NA,NA,NA,Table A2 7,Pre-1997
604,Government,United States,A2,1997,No CC,percentage points,-0.011,0.104,NA,NA,NA,NA,Table A2 7,Post-1997
605,Retail,United States,A2,1997,No CC,percentage points,-0.011,0.075,NA,NA,NA,NA,Table A2 7,Pre-1997
606,Retail,United States,A2,1997,No CC,percentage points,-0.122,0.108,NA,NA,NA,NA,Table A2 7,Post-1997
607,Wholesale,United States,A2,1997,No CC,percentage points,-0.136,0.081,NA,NA,NA,NA,Table A2 7,Pre-1997
608,Wholesale,United States,A2,1997,No CC,percentage points,-0.267,0.165,NA,NA,NA,NA,Table A2 7,Post-1997
609,Communication,United States,A2,1997,No CC,percentage points,-0.223,0.135,NA,NA,NA,NA,Table A2 7,Pre-1997
610,Communication,United States,A2,1997,No CC,percentage points,-0.066,0.423,NA,NA,NA,NA,Table A2 7,Post-1997
611,Construction,United States,A2,1997,No CC,percentage points,-0.038,0.148,NA,NA,NA,NA,Table A2 7,Pre-1997
612,Construction,United States,A2,1997,No CC,percentage points,-0.218,0.226,NA,NA,NA,NA,Table A2 7,Post-1997
613,Transportation,United States,A2,1997,No CC,percentage points,0.243,0.287,NA,NA,NA,NA,Table A2 7,Pre-1997
614,Transportation,United States,A2,1997,No CC,percentage points,0.131,0.114,NA,NA,NA,NA,Table A2 7,Post-1997
615,Utilities,United States,A2,1997,No CC,percentage points,0.454,0.202,NA,NA,NA,NA,Table A2 7,Pre-1997
616,Utilities,United States,A2,1997,No CC,percentage points,0.129,0.340,NA,NA,NA,NA,Table A2 7,Post-1997
617,Mining,United States,A2,1997,No CC,percentage points,-0.110,0.526,NA,NA,NA,NA,Table A2 7,Pre-1997
618,Mining,United States,A2,1997,No CC,percentage points,0.272,0.324,NA,NA,NA,NA,Table A2 7,Post-1997
619,Agriculture,United States,A2,1997,No CC,percentage points,-3.054,0.486,NA,NA,NA,NA,Table A2 7,Pre-1997
620,Agriculture,United States,A2,1997,No CC,percentage points,-2.456,0.690,NA,NA,NA,NA,Table A2 7,Post-1997
